queryID, query, similarity
2502,"""exercise"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.17549410588317838
2503,"""exercise"" ""melanoma"" -is:retweet -is:quote -is:reply",0.20162837059887845
2504,"""exercise"" ""malignancy"" -is:retweet -is:quote -is:reply",0.38760942999383685
2505,"""exercise"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.1553308037753906
2506,"""exercise"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.3757160355677007
2507,"""exercise"" ""diabetes"" -is:retweet -is:quote -is:reply",0.37065274297821305
2508,"""exercise"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.30315889185432376
2509,"""exercise"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.47040922405150765
2510,"""exercise"" ""heart failure"" -is:retweet -is:quote -is:reply",0.3633608584255412
2511,"""exercise"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.4957976341521049
2512,"""exercise"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.43350357096303965
2513,"""exercise"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.3707814829980414
2514,"""exercise"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.4209669002033296
2515,"""exercise"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.45325887488925565
2516,"""exercise"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.4059768022384587
2517,"""exercise"" ""stroke"" -is:retweet -is:quote -is:reply",0.31589668069447047
2518,"""exercise"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.42404463938291886
2519,"""exercise"" ""heart attack"" -is:retweet -is:quote -is:reply",0.3273630451530892
2520,"""exercise"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.3503477994078256
2521,"""exercise"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.3550290207360841
2522,"""exercise"" ""children"" -is:retweet -is:quote -is:reply",0.3098774614524123
2523,"""exercise"" ""child"" -is:retweet -is:quote -is:reply",0.30037293499291684
2524,"""exercise"" ""kid"" -is:retweet -is:quote -is:reply",0.05053859933604581
2525,"""exercise"" ""youngster"" -is:retweet -is:quote -is:reply",0.24075589226375585
2526,"""exercise"" ""minor"" -is:retweet -is:quote -is:reply",0.13232451154524477
2527,"""exercise"" ""baby"" -is:retweet -is:quote -is:reply",0.10796941362425912
2528,"""exercise"" ""girl"" -is:retweet -is:quote -is:reply",0.023489297122977867
2529,"""exercise"" ""boy"" -is:retweet -is:quote -is:reply",0
2530,"""exercise"" ""baby"" -is:retweet -is:quote -is:reply",0.10796941362425912
2531,"""exercise"" ""teenager"" -is:retweet -is:quote -is:reply",0.0244053881874398
2532,"""exercise"" ""infant"" -is:retweet -is:quote -is:reply",0.27570638227956945
2533,"""exercise"" ""adolescent"" -is:retweet -is:quote -is:reply",0.29331748423883347
2534,"""exercise"" ""juvenile"" -is:retweet -is:quote -is:reply",0.19005404566825557
2535,"""exercise"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2536,"""exercise"" ""youth"" -is:retweet -is:quote -is:reply",0.20989464607290448
2537,"""exercise"" ""fitness"" -is:retweet -is:quote -is:reply",0.6519134202310216
2538,"""exercise"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.6846938407957193
2539,"""exercising"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.513880792221268
2540,"""exercising"" ""sexual education"" -is:retweet -is:quote -is:reply",0.5314513715378976
2541,"""exercising"" ""activities"" -is:retweet -is:quote -is:reply",0.640661977171714
2542,"""exercising"" ""activity"" -is:retweet -is:quote -is:reply",0.6284268611527847
2543,"""exercising"" ""activeness"" -is:retweet -is:quote -is:reply",0.6646429179480525
2544,"""exercising"" ""bodily process"" -is:retweet -is:quote -is:reply",0.6068492108366488
2545,"""exercising"" ""body process"" -is:retweet -is:quote -is:reply",0.5846742974211653
2546,"""exercising"" ""bodily function"" -is:retweet -is:quote -is:reply",0.6140457810085496
2547,"""exercising"" ""natural process"" -is:retweet -is:quote -is:reply",0.5580160971928265
2548,"""exercising"" ""natural action"" -is:retweet -is:quote -is:reply",0.5841206594559765
2549,"""exercising"" ""computer"" -is:retweet -is:quote -is:reply",0.35454249298588175
2550,"""exercising"" ""computing machine"" -is:retweet -is:quote -is:reply",0.4623464249144146
2551,"""exercising"" ""computing device"" -is:retweet -is:quote -is:reply",0.4857692818113911
2552,"""exercising"" ""information processing system"" -is:retweet -is:quote -is:reply",0.5366643989374109
2553,"""exercising"" ""smartphone"" -is:retweet -is:quote -is:reply",0.2819219585180008
2554,"""exercising"" ""IPhone"" -is:retweet -is:quote -is:reply",0.07532583740745981
2555,"""exercising"" ""Android"" -is:retweet -is:quote -is:reply",0.12073574426755793
2556,"""exercising"" ""television"" -is:retweet -is:quote -is:reply",0.2582075484986576
2557,"""exercising"" ""tv"" -is:retweet -is:quote -is:reply",0.0052008642737749545
2558,"""exercising"" ""tv set"" -is:retweet -is:quote -is:reply",0.15872001955205053
2559,"""exercising"" ""health"" -is:retweet -is:quote -is:reply",0.46686747466868356
2560,"""exercising"" ""wellness"" -is:retweet -is:quote -is:reply",0.5506717115154133
2561,"""exercising"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.5171650832485489
2562,"""exercising"" ""NCD"" -is:retweet -is:quote -is:reply",0.14462223698442322
2563,"""exercising"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.4485543999905314
2564,"""exercising"" ""disease"" -is:retweet -is:quote -is:reply",0.38750545020492133
2565,"""exercising"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.49116810336923467
2566,"""exercising"" ""asthma"" -is:retweet -is:quote -is:reply",0.25801632370478766
2567,"""exercising"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.5360358178608498
2568,"""exercising"" ""COPD"" -is:retweet -is:quote -is:reply",0.21835795603286567
2569,"""exercising"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.27426438560690436
2570,"""exercising"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.31477157051987587
2571,"""exercising"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.36973830190533197
2572,"""exercising"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.4881069360576867
2573,"""exercising"" ""cancer"" -is:retweet -is:quote -is:reply",0.2799103378629832
2574,"""exercising"" ""tumor"" -is:retweet -is:quote -is:reply",0.22303978661232565
2575,"""exercising"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.1809100030428346
2576,"""exercising"" ""melanoma"" -is:retweet -is:quote -is:reply",0.2050249233568559
2577,"""exercising"" ""malignancy"" -is:retweet -is:quote -is:reply",0.3890754613405173
2578,"""exercising"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.15776350313475526
2579,"""exercising"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.4228498432167888
2580,"""exercising"" ""diabetes"" -is:retweet -is:quote -is:reply",0.3499758865139798
2581,"""exercising"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.34182377450757373
2582,"""exercising"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.49477673786580173
2583,"""exercising"" ""heart failure"" -is:retweet -is:quote -is:reply",0.4139024917684338
2584,"""exercising"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.4972929106247761
2585,"""exercising"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.39354526587190514
2586,"""exercising"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.39224003461101375
2587,"""exercising"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.4433478484181063
2588,"""exercising"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.4981343981481795
2589,"""exercising"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.4534117459120616
2590,"""exercising"" ""stroke"" -is:retweet -is:quote -is:reply",0.31387847205908415
2591,"""exercising"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.4566951067099862
2592,"""exercising"" ""heart attack"" -is:retweet -is:quote -is:reply",0.3722295286662871
2593,"""exercising"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.4221738129465501
2594,"""exercising"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.4578095177607264
2595,"""exercising"" ""children"" -is:retweet -is:quote -is:reply",0.3923682285270279
2596,"""exercising"" ""child"" -is:retweet -is:quote -is:reply",0.34459102341044556
2597,"""exercising"" ""kid"" -is:retweet -is:quote -is:reply",0
2598,"""exercising"" ""youngster"" -is:retweet -is:quote -is:reply",0.2958639257872295
2599,"""exercising"" ""minor"" -is:retweet -is:quote -is:reply",0.21933483186907748
2600,"""exercising"" ""baby"" -is:retweet -is:quote -is:reply",0.10062811954723164
2601,"""exercising"" ""girl"" -is:retweet -is:quote -is:reply",0.008249424322917306
2602,"""exercising"" ""boy"" -is:retweet -is:quote -is:reply",0
2603,"""exercising"" ""baby"" -is:retweet -is:quote -is:reply",0.10062811954723164
2604,"""exercising"" ""teenager"" -is:retweet -is:quote -is:reply",0.07540583757589812
2605,"""exercising"" ""infant"" -is:retweet -is:quote -is:reply",0.29649215160673914
2606,"""exercising"" ""adolescent"" -is:retweet -is:quote -is:reply",0.35948880808385913
2607,"""exercising"" ""juvenile"" -is:retweet -is:quote -is:reply",0.24439725858601852
2608,"""exercising"" ""kiddie"" -is:retweet -is:quote -is:reply",0
2609,"""exercising"" ""youth"" -is:retweet -is:quote -is:reply",0.31111360716325864
2610,"""exercising"" ""fitness"" -is:retweet -is:quote -is:reply",0.5887418074048455
2611,"""exercising"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.6734093375916463
2612,"""physical exertion"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.5256106870735595
2613,"""physical exertion"" ""sexual education"" -is:retweet -is:quote -is:reply",0.6830556722040861
2614,"""physical exertion"" ""activities"" -is:retweet -is:quote -is:reply",0.6520006861565397
2615,"""physical exertion"" ""activity"" -is:retweet -is:quote -is:reply",0.7244588530882117
2616,"""physical exertion"" ""activeness"" -is:retweet -is:quote -is:reply",0.7628305018280117
2617,"""physical exertion"" ""bodily process"" -is:retweet -is:quote -is:reply",0.7346494513960743
2618,"""physical exertion"" ""body process"" -is:retweet -is:quote -is:reply",0.6512501701329548
2619,"""physical exertion"" ""bodily function"" -is:retweet -is:quote -is:reply",0.8162353543127175
2620,"""physical exertion"" ""natural process"" -is:retweet -is:quote -is:reply",0.6812888430414884
2621,"""physical exertion"" ""natural action"" -is:retweet -is:quote -is:reply",0.7363126009467794
2622,"""physical exertion"" ""computer"" -is:retweet -is:quote -is:reply",0.48001142656035867
2623,"""physical exertion"" ""computing machine"" -is:retweet -is:quote -is:reply",0.58171757245714
2624,"""physical exertion"" ""computing device"" -is:retweet -is:quote -is:reply",0.6238955701716137
2625,"""physical exertion"" ""information processing system"" -is:retweet -is:quote -is:reply",0.6842916054168878
2626,"""physical exertion"" ""smartphone"" -is:retweet -is:quote -is:reply",0.2480001309042124
2627,"""physical exertion"" ""IPhone"" -is:retweet -is:quote -is:reply",0.10736315980158202
2628,"""physical exertion"" ""Android"" -is:retweet -is:quote -is:reply",0.14389741761546077
2629,"""physical exertion"" ""television"" -is:retweet -is:quote -is:reply",0.2940524798637852
2630,"""physical exertion"" ""tv"" -is:retweet -is:quote -is:reply",0
2631,"""physical exertion"" ""tv set"" -is:retweet -is:quote -is:reply",0.06985284375541329
2632,"""physical exertion"" ""health"" -is:retweet -is:quote -is:reply",0.5258927309598821
2633,"""physical exertion"" ""wellness"" -is:retweet -is:quote -is:reply",0.5816641484980271
2634,"""physical exertion"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.6194334162081152
2635,"""physical exertion"" ""NCD"" -is:retweet -is:quote -is:reply",0.10709235075505491
2636,"""physical exertion"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.5763334148645324
2637,"""physical exertion"" ""disease"" -is:retweet -is:quote -is:reply",0.4848393888563081
2638,"""physical exertion"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.6291146691547508
2639,"""physical exertion"" ""asthma"" -is:retweet -is:quote -is:reply",0.2917731795385725
2640,"""physical exertion"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.6782064362014156
2641,"""physical exertion"" ""COPD"" -is:retweet -is:quote -is:reply",0.2557915138561659
2642,"""physical exertion"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.3484071786313152
2643,"""physical exertion"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.42715606627353986
2644,"""physical exertion"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.31624092415383787
2645,"""physical exertion"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.6449824854341742
2646,"""physical exertion"" ""cancer"" -is:retweet -is:quote -is:reply",0.30832038367644954
2647,"""physical exertion"" ""tumor"" -is:retweet -is:quote -is:reply",0.3379632931427856
2648,"""physical exertion"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.20979378747969835
2649,"""physical exertion"" ""melanoma"" -is:retweet -is:quote -is:reply",0.283379644509638
2650,"""physical exertion"" ""malignancy"" -is:retweet -is:quote -is:reply",0.48166449779560916
2651,"""physical exertion"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.22991001752304197
2652,"""physical exertion"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.543281985726096
2653,"""physical exertion"" ""diabetes"" -is:retweet -is:quote -is:reply",0.3604301977603935
2654,"""physical exertion"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.43223059820789733
2655,"""physical exertion"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.6154641267068286
2656,"""physical exertion"" ""heart failure"" -is:retweet -is:quote -is:reply",0.48568463340791534
2657,"""physical exertion"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.5688140317680018
2658,"""physical exertion"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.518146620294308
2659,"""physical exertion"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.4618733195005406
2660,"""physical exertion"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.5663820330477733
2661,"""physical exertion"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.6546260526545509
2662,"""physical exertion"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.5511838822147589
2663,"""physical exertion"" ""stroke"" -is:retweet -is:quote -is:reply",0.36936066374965953
2664,"""physical exertion"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.6037972575226077
2665,"""physical exertion"" ""heart attack"" -is:retweet -is:quote -is:reply",0.4147087084763553
2666,"""physical exertion"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.5752151478073882
2667,"""physical exertion"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.5608691396007771
2668,"""physical exertion"" ""children"" -is:retweet -is:quote -is:reply",0.38642115151997286
2669,"""physical exertion"" ""child"" -is:retweet -is:quote -is:reply",0.3874891991371939
2670,"""physical exertion"" ""kid"" -is:retweet -is:quote -is:reply",0
2671,"""physical exertion"" ""youngster"" -is:retweet -is:quote -is:reply",0.2496209041439698
2672,"""physical exertion"" ""minor"" -is:retweet -is:quote -is:reply",0.316862329374522
2673,"""physical exertion"" ""baby"" -is:retweet -is:quote -is:reply",0.002805802462554835
2674,"""physical exertion"" ""girl"" -is:retweet -is:quote -is:reply",0
2675,"""physical exertion"" ""boy"" -is:retweet -is:quote -is:reply",0
